doc_no,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
7982,7982,7.0,0.6200000047683716,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'hold', 'discuss', 'easili']"
7983,7983,7.0,0.3982999920845032,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['onlin', 'class', 'set', 'work', 'combin', 'onlin', 'work', 'ineffici']"
7984,7984,1.0,0.45559999346733093,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['easier', 'understand', 'topic', 'professor', 'explain', 'real', 'time', 'question']"
7985,7985,5.0,0.22089999914169312,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['interact', 'simpler', 'feel', 'normal', 'classroom']"
7986,7986,7.0,0.3666999936103821,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['easier', 'question']"
7987,7987,3.0,0.550000011920929,"record, engag, normal, email, similar, prefer, dont, point, stop, account",['engag']
7988,7988,5.0,0.3100000023841858,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['easier', 'question', 'feel', 'teacher', 'explain', 'topic', 'type', 'task', 'complet']"
7989,7989,7.0,0.7749999761581421,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'teacher', 'question']"
7990,7990,7.0,0.550000011920929,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",['interact']
7991,7991,3.0,0.550000011920929,"record, engag, normal, email, similar, prefer, dont, point, stop, account",['engag']
7992,7992,5.0,0.23399999737739563,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['person', 'easier', 'understand', 'read', 'video', 'buffer', 'grasp', 'teacher', 'explain']"
7993,7993,4.0,0.2199999988079071,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['record', 'lectur', 'make', 'procrastin']"
7994,7994,3.0,0.5188000202178955,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['engag', 'process', 'valuabl', 'contact', 'time', 'tutorsp']"
7995,7995,7.0,0.25859999656677246,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['question', 'repli', 'instantli', 'feel', 'human', 'social', 'simul', 'real', 'interact', 'work', 'task']"
7996,7996,3.0,0.550000011920929,"record, engag, normal, email, similar, prefer, dont, point, stop, account",['engag']
7997,7997,8.0,0.4442000091075897,"live, content, inform, upload, video, teach, find, abil, chat, activ","['similar', 'frontal', 'teach', 'method', 'make', 'easier', 'clarif']"
7998,7998,3.0,0.2750000059604645,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['straight', 'point', 'option']"
7999,7999,7.0,0.516700029373169,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['discuss', 'teacher', 'easili', 'engag', 'explan']"
8000,8000,5.0,0.5249999761581421,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['make', 'feel', 'isol']"
8001,8001,1.0,0.24130000174045563,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['easi', 'pace', 'whilst', 'work', 'ensur', 'suffici', 'understand', 'materi']"
8002,8002,7.0,0.4551999866962433,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['underdtand', 'materi', 'explain', 'professor', 'question', 'activ', 'particip', 'live', 'debat']"
8003,8003,7.0,0.35409998893737793,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['return', 'understood', 'time', 'limit', 'pressur']"
8004,8004,9.0,0.439300000667572,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['interact', 'easier', 'motiv', 'passiv', 'reliant', 'motiv']"
8005,8005,6.0,0.42010000348091125,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['time', 'suitabl', 'adapt', 'learn']"
8006,8006,4.0,0.2199999988079071,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['choos', 'watch', 'paus', 'note']"
8007,8007,7.0,0.550000011920929,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",['interact']
8008,8008,9.0,0.46810001134872437,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['year', '13', 'exam', 'cancel', 'essenti', 'complet', 'work', 'want', 'complet', 'hope', 'resit', 'autumn']"
8009,8009,4.0,0.42500001192092896,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['forc', 'attend', 'assign', 'time', 'routin', 'record', 'lectur', 'easi', 'skip', 'interest', 'forc']"
8010,8010,5.0,0.3666999936103821,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['actual', 'discuss']"
