,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
286.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
287.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
288.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
289.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
290.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
291.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
292.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
293.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
294.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
295.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
296.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
297.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
298.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
299.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
300.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
301.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
302.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
303.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
304.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
305.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
306.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
307.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
308.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
309.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
310.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
311.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
312.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
313.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
314.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
315.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
316.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
317.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
318.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
319.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
320.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
321.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
322.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
323.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
