,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
316.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
317.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
318.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
319.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
320.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
321.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
322.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
323.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
324.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
325.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
326.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
327.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
328.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
329.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
330.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
331.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
332.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
333.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
334.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
335.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
336.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
337.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
338.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
339.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
340.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
341.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
342.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
343.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
